id,age,lifestyle,zip code,family status,car,sports,earnings,label,Living area,State
sLvUqegy,27,healthy,72564,single,expensive,,112168,no response,urban,AR
sbLYxztj,42,healthy,28399,married,practical,soccer,127318,no response,urban,NC
8978k97l,65,cozily,47353,single,expensive,,137975,response,urban,IN
2ooHsXiw,29,cozily,73692,single,expensive,badminton,100927,no response,rural,OK
CLTicXWk,50,cozily,45439,married,expensive,badminton,113331,no response,urban,OH
IhS1sdXK,31,active,53673,single,expensive,badminton,83569,no response,urban,WI
69wP4leD,63,active,18648,married,expensive,soccer,41668,response,urban,PA
9bf8tL7G,59,active,71274,married,expensive,soccer,45471,no response,urban,LA
0vi3djGa,44,active,29192,single,practical,badminton,23782,no response,urban,SC
vezuozUc,15,active,37785,married,practical,athletics,134384,no response,urban,TN
SXKTQrUA,37,active,89852,married,practical,badminton,22791,no response,rural,NV
Xe1a2jry,41,cozily,59943,married,practical,badminton,89706,no response,urban,MT
4c248YgZ,25,active,49786,married,practical,soccer,108197,no response,urban,MI
oEO7I2j1,19,cozily,22815,single,expensive,soccer,113172,no response,rural,VA
gcU2eo96,55,cozily,11241,single,expensive,badminton,24556,response,urban,NY
HFVBNUBg,51,healthy,78548,married,practical,athletics,73560,no response,urban,TX
FJ3VrC5N,46,active,63447,single,practical,,54438,no response,urban,MO
tvumFlpk,34,cozily,30851,married,expensive,soccer,21248,no response,urban,GA
ge0HszAB,67,healthy,28377,married,expensive,soccer,122278,response,rural,NC
0yv13aW0,45,healthy,14204,single,expensive,athletics,120564,no response,urban,NY
VzQU9O7M,58,active,16112,married,practical,athletics,116579,response,urban,PA
mBtwfeet,50,cozily,51584,married,practical,,73356,no response,urban,IA
TxlJuG3N,62,healthy,45140,married,expensive,soccer,32046,response,urban,OH
Uf7wsvkL,63,cozily,73509,married,practical,badminton,89427,response,urban,OK
O9Uc6VXs,17,active,73438,single,expensive,soccer,20568,no response,urban,OK
ZtKp2Vk6,27,active,31773,single,practical,badminton,133464,no response,urban,GA
Iu8XAb9D,23,cozily,21516,single,practical,badminton,29328,no response,urban,MD
sYq1xDdW,40,cozily,87871,married,practical,athletics,115755,no response,urban,NM
Dpe0APPc,39,cozily,88294,single,expensive,athletics,128192,no response,urban,NM
tffGYdg1,46,cozily,51068,single,expensive,soccer,22260,no response,urban,IA
KPiKYWNL,33,cozily,46269,married,expensive,athletics,90213,no response,urban,IN
ECQWZa3s,15,healthy,80938,single,expensive,soccer,117963,no response,urban,CO
6jCdRyeg,41,healthy,89723,single,expensive,athletics,57629,no response,rural,NV
DNVSBTm5,25,healthy,82542,married,expensive,soccer,32720,response,urban,WY
7qB5ogXv,69,active,62873,married,expensive,badminton,126764,response,urban,IL
jw56WQw2,59,cozily,36177,single,expensive,badminton,143170,no response,urban,AL
HopPfIF2,30,cozily,47341,single,expensive,soccer,28804,no response,rural,IN
ELaaoRtM,45,active,84414,single,expensive,badminton,99771,no response,rural,UT
2kjE4uT5,58,active,90819,married,practical,athletics,89155,no response,urban,CA
lzy9g3Yo,62,active,92616,single,practical,athletics,68189,response,urban,CA
PsWiQGiC,55,active,15942,married,practical,soccer,139213,no response,urban,PA
OmlFiMeV,54,cozily,64196,single,expensive,athletics,37741,response,urban,MO
VqMiR90Q,39,active,89850,married,practical,soccer,84626,no response,rural,NV
nHQUmwu4,53,cozily,95516,single,practical,,70577,no response,urban,CA
5SPaZ1Yx,67,active,47784,married,practical,,109846,response,urban,IN
TVSmrN9w,54,cozily,64969,married,practical,soccer,111224,no response,urban,MO
F84R246F,67,cozily,19454,single,practical,,85488,response,urban,PA
Vo0qA9by,48,healthy,55345,married,practical,badminton,38466,no response,urban,MN
c9Ua0H1b,32,healthy,29163,single,practical,soccer,120380,no response,rural,SC
30M1xyiB,42,healthy,34004,married,expensive,badminton,49550,no response,urban,AA
3Sc02ThB,17,active,37962,married,practical,soccer,106738,no response,urban,TN
2AKyioX9,48,healthy,10601,married,expensive,soccer,69342,response,urban,NY
N5JDBfbC,16,active,26589,single,practical,soccer,124709,no response,urban,WV
EPwyjP1V,16,healthy,15717,single,practical,badminton,79340,response,rural,PA
NBJVp3ay,53,healthy,32059,married,practical,badminton,97653,no response,urban,FL
qGvAmBAY,20,active,58608,married,practical,badminton,57998,no response,rural,ND
b0mTIJ5N,22,cozily,78208,married,practical,badminton,115604,no response,urban,TX
JoPMwlpl,17,active,27150,single,practical,athletics,101759,no response,urban,NC
0WAGWBx5,41,healthy,62271,single,expensive,badminton,96738,response,rural,IL
zkpnJc4Z,31,healthy,48141,single,expensive,soccer,88970,no response,urban,MI
AIxLoX8q,50,active,58405,married,practical,athletics,128866,no response,urban,ND
cbyMONji,30,cozily,83850,married,practical,,21443,no response,rural,ID
NPwLrdLr,48,cozily,94908,single,expensive,,64212,no response,rural,CA
I99C59Qe,18,cozily,67739,single,practical,athletics,62137,no response,urban,KS
HfubvDW6,36,cozily,70044,married,practical,,106169,no response,urban,LA
WUisdsIp,19,cozily,22946,married,expensive,,113744,no response,rural,VA
XvhI0n9v,21,active,53126,married,practical,,110779,no response,urban,WI
tXYFNI1D,16,healthy,27770,single,practical,badminton,49362,no response,rural,NC
7BYb6S2F,50,active,93255,married,expensive,soccer,59182,no response,rural,CA
YOwuPdbi,45,cozily,25561,single,practical,soccer,135147,no response,urban,WV
JwBZ9QE9,40,healthy,44885,single,practical,athletics,110084,no response,urban,OH
5HEDUwPj,65,active,96417,single,expensive,,28209,response,rural,AP
WJxWcdrH,65,cozily,77840,single,practical,badminton,118589,response,urban,TX
SCYr2hOZ,28,cozily,10951,married,practical,soccer,70868,response,rural,NY
33zSvy6i,45,active,63709,married,expensive,badminton,140213,response,urban,MO
yKFYKnVw,63,healthy,27395,married,expensive,athletics,81734,response,rural,NC
Vmr1WbOk,34,active,86247,married,expensive,,33362,no response,urban,AZ
s4w0gmXG,32,healthy,31858,single,practical,badminton,142877,response,urban,GA
WrIOKpz4,47,healthy,15052,single,expensive,badminton,102142,no response,urban,PA
zlyFQfyB,64,healthy,77121,single,expensive,soccer,142480,response,rural,TX
zuh5n0ss,67,cozily,33002,married,practical,,133971,response,rural,FL
MMxQsVFL,25,cozily,16508,married,practical,soccer,141478,response,urban,PA
b4loFSAb,19,active,48231,married,practical,badminton,104682,no response,urban,MI
TOtREhWy,51,cozily,63294,single,expensive,athletics,81016,no response,rural,MO
sB2FjsiM,50,healthy,90677,married,expensive,,59222,no response,rural,CA
JvNzDwZQ,51,cozily,43734,single,expensive,badminton,115300,no response,urban,OH
9Zv8tvjk,19,active,72833,married,practical,soccer,121085,no response,rural,AR
PiACIXzs,22,active,25080,married,practical,athletics,59557,no response,urban,WV
1fLucqMd,33,healthy,93850,married,practical,athletics,77398,no response,rural,CA
lCwm2oyh,22,cozily,67484,married,practical,athletics,56172,no response,rural,KS
qedEus0v,62,cozily,39080,single,expensive,soccer,107745,response,rural,MS
eCWDFRSg,20,active,88231,married,practical,soccer,116479,no response,rural,NM
7L54MIF8,35,active,72018,married,expensive,badminton,94051,no response,urban,AR
3o0ik5O5,61,active,74309,single,expensive,badminton,68668,response,urban,OK
87gWYsKd,39,healthy,35671,married,practical,badminton,43441,no response,urban,AL
c3SZjVPp,66,active,53966,single,expensive,soccer,59582,response,rural,WI
veEoiclR,30,active,74297,married,expensive,badminton,87024,no response,urban,OK
N9aGPnyI,34,active,58388,married,expensive,athletics,28058,no response,rural,ND
bghMsx0l,66,active,96861,married,practical,athletics,63018,response,rural,HI
aQBFc5S1,54,active,52139,single,practical,soccer,91955,no response,urban,IA
59JC25Jr,21,active,12330,single,practical,athletics,79775,response,rural,NY
Tagu9Es6,66,active,26408,single,expensive,badminton,74703,response,urban,WV
TxRzWz9Q,37,cozily,57177,single,practical,athletics,59828,no response,urban,SD
RuXlnWmc,29,cozily,53806,single,expensive,badminton,51024,no response,urban,WI
0JmcsIht,63,active,19677,married,expensive,athletics,133648,response,rural,PA
D1cHZ9UZ,17,healthy,78913,married,expensive,athletics,88651,no response,urban,TX
VAxvLzrp,22,healthy,29165,married,practical,badminton,29156,no response,rural,SC
8yNxKeoL,54,healthy,15493,single,expensive,badminton,60138,no response,urban,PA
twfGZ81U,46,active,20503,single,practical,soccer,51412,no response,urban,DC
cXv7pWCe,25,active,74167,single,practical,athletics,132431,no response,urban,OK
DKBNsAfs,52,cozily,81474,single,practical,,121241,no response,rural,CO
p2gkADXV,31,cozily,44793,single,practical,badminton,61101,no response,urban,OH
PGP46zUQ,41,healthy,15104,single,expensive,soccer,111305,no response,rural,PA
hyQhL7NT,35,cozily,11189,married,practical,soccer,37637,response,rural,NY
x84tu3ZT,27,healthy,53818,married,practical,soccer,136635,no response,urban,WI
5TOSribi,63,active,85704,single,expensive,soccer,137701,response,urban,AZ
nU7t7LoZ,54,cozily,45228,married,practical,soccer,44392,no response,urban,OH
4RebFBy6,44,active,53263,married,practical,athletics,93846,no response,urban,WI
Pbk865pN,69,cozily,32454,married,expensive,badminton,133498,response,urban,FL
de1ZsYQZ,56,active,82046,single,practical,soccer,95916,response,urban,WY
JSndqZMz,24,healthy,65643,single,practical,soccer,104084,no response,urban,MO
83bZzXgh,24,healthy,22058,married,expensive,,21418,no response,urban,VA
van07CpI,28,active,20697,single,practical,soccer,118316,no response,urban,MD
Qshx3vHL,42,healthy,60923,married,practical,athletics,102153,no response,urban,IL
kQ7PXYba,19,cozily,10787,married,practical,soccer,65788,no response,urban,NY
FWnTqyBS,57,cozily,10072,married,practical,athletics,133023,no response,rural,NY
JsCgrqpk,52,healthy,51077,married,expensive,soccer,124257,no response,rural,IA
1VuSsZqI,16,healthy,19634,single,expensive,athletics,46363,no response,urban,PA
fEBow4Ox,45,cozily,38370,married,practical,athletics,54944,no response,rural,TN
KZ2nFpvH,43,healthy,73031,single,expensive,badminton,34403,no response,rural,OK
PuVwQfSe,58,active,13505,single,practical,,36347,no response,urban,NY
XmVoZh8y,54,healthy,97246,single,practical,badminton,75000,no response,urban,OR
Itg0hETw,29,cozily,14226,married,practical,athletics,140690,response,rural,NY
Me8k0mAR,48,cozily,90613,married,expensive,athletics,29202,no response,urban,CA
oDS8cl1v,26,healthy,96702,married,expensive,athletics,137371,no response,urban,HI
HZnGX447,42,cozily,86815,married,expensive,,88892,no response,rural,AZ
WLMfmuRG,45,cozily,60768,single,practical,athletics,121785,no response,rural,IL
5oDgVStH,58,cozily,56313,married,practical,badminton,146145,response,rural,MN
iVIuAQcd,42,active,28157,single,practical,athletics,58406,no response,urban,NC
EKCTQAJG,28,active,89449,married,practical,athletics,57855,no response,urban,NV
3fR66b2y,33,active,43555,married,practical,,117203,no response,urban,OH
uPOmch9C,60,healthy,18040,married,expensive,soccer,63123,response,rural,PA
DIAkyPYc,59,healthy,20669,married,practical,badminton,42024,response,rural,MD
4n0wwC7r,19,active,46710,married,practical,soccer,116223,no response,urban,IN
rdBdjRyd,59,active,96057,married,expensive,soccer,125964,response,rural,CA
ayHUsHON,55,healthy,25068,married,expensive,athletics,133656,no response,urban,WV
vkJMG2BN,48,cozily,16026,married,expensive,soccer,39668,no response,urban,PA
bA9pLSqA,53,cozily,70411,married,expensive,badminton,89048,no response,rural,LA
UtfSTxqX,65,cozily,34700,married,expensive,athletics,103536,response,rural,FL
j07H2zLl,66,healthy,93479,married,expensive,soccer,75227,response,rural,CA
Q75hX48t,67,healthy,43372,single,practical,badminton,36528,response,rural,OH
X93eGNor,29,healthy,27000,single,practical,soccer,72762,no response,rural,WV
oW0nsooZ,40,active,84549,married,expensive,badminton,137627,no response,rural,UT
Bx5yZEet,26,cozily,64446,single,expensive,,86250,no response,urban,MO
35nlGtyR,63,cozily,57598,married,expensive,athletics,131917,response,urban,SD
FNQ7LRUj,21,cozily,24274,married,expensive,badminton,144750,response,urban,VA
x9OMqZhI,58,cozily,48246,single,practical,badminton,82627,response,urban,MI
NjZ4xLJK,18,healthy,54518,single,practical,athletics,106411,no response,urban,WI
arNXMSmV,27,healthy,69427,married,practical,soccer,137882,no response,rural,NE
ecsgKKhJ,46,cozily,99111,married,practical,soccer,91263,no response,rural,WA
D0VfLtc3,15,healthy,56927,single,expensive,,138168,no response,rural,DC
ttnX55dH,65,active,74534,married,practical,badminton,60909,response,rural,OK
4UT6SPnk,20,healthy,23895,single,practical,soccer,142836,response,rural,VA
4Pkj2Yan,60,healthy,23158,married,practical,soccer,98857,response,urban,VA
rquOwdV0,27,cozily,45667,married,expensive,badminton,54282,no response,rural,OH
d6DqVD70,38,healthy,17526,married,practical,badminton,130005,no response,rural,PA
gPNHHLBZ,25,healthy,74380,married,practical,badminton,56956,no response,rural,OK
0rYo7RWn,62,healthy,26382,married,practical,soccer,87660,response,urban,WV
skZJpUbG,25,healthy,55212,married,expensive,,57183,no response,rural,MN
ujRvaUs6,53,active,85529,single,expensive,,113761,no response,urban,AZ
2PsB77uU,61,active,44785,single,expensive,athletics,115134,response,urban,OH
fBP9cDgg,66,cozily,28356,married,expensive,soccer,100080,response,urban,NC
WpaTAdU2,15,active,68161,single,expensive,,110753,no response,urban,NE
lKB9veaf,31,active,29776,married,practical,athletics,117134,no response,urban,SC
sHaF1eiZ,63,cozily,11044,married,expensive,athletics,136467,response,rural,NY
YZ3ypVLP,29,cozily,26323,single,expensive,badminton,28334,no response,rural,WV
9N9eGiRf,30,cozily,94606,single,practical,badminton,103076,no response,rural,CA
1h2hTzJp,45,healthy,46460,single,practical,badminton,120360,no response,urban,IN
KuAPhEmg,31,active,74065,single,expensive,athletics,43951,no response,rural,OK
vVdaLthM,54,cozily,86348,single,expensive,soccer,100139,no response,rural,AZ
uRroZH9R,42,healthy,11659,married,practical,athletics,136774,no response,rural,NY
8OpiFvTQ,42,active,52573,single,practical,badminton,29224,no response,urban,IA
OiXtJxeG,65,healthy,76509,single,expensive,soccer,48494,response,urban,TX
d8mpNSTG,48,cozily,74464,married,expensive,badminton,38844,no response,urban,OK
GtZddcyg,59,healthy,16772,single,expensive,soccer,43825,no response,rural,PA
26nHifcb,36,cozily,27416,married,expensive,,60426,no response,urban,NC
cekgVC2t,24,active,60822,single,expensive,athletics,78405,no response,rural,IL
wRGXRn2k,21,active,96598,single,practical,athletics,57643,no response,rural,AP
R2qkdZdg,52,active,81896,married,expensive,athletics,111303,no response,rural,CO
sfzulldH,65,healthy,71152,married,expensive,badminton,21371,response,urban,LA
F3gmmD9G,65,cozily,84051,single,practical,soccer,25777,response,urban,UT
e04XUPEl,48,healthy,25609,married,expensive,soccer,103488,no response,rural,WV
a6swwqTF,18,healthy,37431,single,expensive,soccer,66630,no response,urban,TN
Jfympro2,30,cozily,18723,single,expensive,badminton,50644,no response,urban,PA
0uWJZkZe,24,healthy,99738,single,expensive,badminton,42176,no response,urban,AK
aUrWC4z0,23,active,66159,single,expensive,soccer,68375,no response,urban,KS
5u8gzO7f,52,active,34116,single,expensive,soccer,108235,no response,urban,FL
5tBEwgiJ,46,cozily,77724,single,expensive,soccer,36571,no response,urban,TX
2gGnnxVM,40,cozily,20072,married,practical,athletics,52759,no response,urban,DC
6k1RTHyr,15,active,21350,married,expensive,athletics,55905,no response,urban,MD
Zl3P0SJE,45,active,82765,married,practical,soccer,45130,no response,urban,WY
aHUdVqS5,56,healthy,35821,single,practical,badminton,57649,response,rural,AL
XBmPmLP5,31,active,39815,married,practical,soccer,72360,no response,urban,GA
LwhppdSI,27,cozily,89652,single,expensive,athletics,88415,no response,rural,NV
4t0rVlbx,60,healthy,64020,single,expensive,,137190,response,urban,MO
bISZ8n8Q,16,active,60251,married,practical,badminton,31785,no response,rural,IL
65Qj9IeQ,68,active,92922,single,practical,badminton,138084,response,rural,CA
